"Compra","Venda","Mult","Dif","Tend"
"284,0","289,0","1","5,0","0"
"289,0","291,5","4","10,0","5"
"291,5","292,0","6","3,0","2.5"
"290,0","291,0","5","5,0","-1.5"
"291,0","292,0","6","6,0","1"
"292,0","280,0","8","-96,0","1"
"254,0","258,0","43","172,0","-38"
"258,0","264,0","8","48,0","4"
"255,0","264,0","8","72,0","-3"
"264,0","267,0","8","24,0","9"
"262,0","267,0","7","35,0","-2"
"262,0","267,0","1","5,0","0"
"267,0","271,0","4","16,0","5"
"271,0","274,0","6","18,0","4"
"267,0","269,0","7","14,0","-4"
"266,0","269,0","1","3,0","-1"
"259,0","262,0","1","3,0","-7"
"257,0","259,0","1","2,0","-2"
"259,0","262,0","1","3,0","2"
"259,0","262,0","1","3,0","0"
"257,0","258,0","1","1,0","-2"
"258,0","259,0","1","1,0","1"
"259,0","262,0","4","12,0","1"
"262,0","264,0","6","12,0","3"
"259,0","264,0","6","30,0","-3"
"264,0","269,0","6","30,0","5"
"269,0","270,0","8","8,0","5"
"268,0","270,0","6","12,0","-1"
"268,0","270,0","1","2,0","0"
"270,0","274,0","4","16,0","2"
"274,0","278,0","6","24,0","4"
"278,0","282,0","8","32,0","4"
"282,0","282,5","10","5,0","4"
"277,0","280,0","12","36,0","-5"
"276,0","280,0","6","24,0","-1"
"275,0","280,0","4","20,0","-1"
"271,0","273,0","1","2,0","-4"
"273,0","280,0","4","28,0","2"
"280,0","281,0","6","6,0","7"
"278,5","281,0","5","12,5","-1.5"
"281,0","282,0","6","6,0","2.5"
"279,0","281,0","5","10,0","-2"
"277,0","278,0","1","1,0","-2"
"274,0","274,5","1","0,5","-3"
"271,5","272,5","1","1,0","-2.5"
"271,5","272,5","1","1,0","0"
"272,5","274,5","4","8,0","1"
"274,5","278,0","6","21,0","2"
"278,0","281,0","8","24,0","3.5"
"277,0","278,0","6","6,0","-1"
"278,0","281,0","8","24,0","1"
"281,0","282,0","10","10,0","3"
"282,0","282,5","12","6,0","1"
"282,0","282,5","1","0,5","0"
"281,0","282,0","1","1,0","-1"
"277,0","277,5","1","0,5","-4"
"274,0","276,0","1","2,0","-3"
"276,0","277,0","1","1,0","2"
"274,5","275,0","1","0,5","-1.5"
"275,0","277,0","1","2,0","0.5"
"273,0","274,0","1","1,0","-2"
"274,0","275,0","1","1,0","1"
"275,0","277,0","1","2,0","1"
"274,0","277,0","1","3,0","-1"
"277,0","277,5","1","0,5","3"
"277,5","278,0","1","0,5","0.5"
"278,0","278,5","4","2,0","0.5"
"278,5","280,0","6","9,0","0.5"
"278,5","280,0","1","1,5","0"
"274,0","275,0","1","1,0","-4.5"
"275,0","276,0","1","1,0","1"
"276,0","278,5","4","10,0","1"
"271,5","272,0","1","0,5","-4.5"
"270,0","271,5","1","1,5","-1.5"
"271,5","272,0","1","0,5","1.5"
"268,0","271,0","1","3,0","-3.5"
"267,5","268,0","1","0,5","-0.5"
"268,0","271,0","1","3,0","0.5"
"271,0","272,0","1","1,0","3"
"270,5","271,0","1","0,5","-0.5"
"269,5","271,0","1","1,5","-1"
"271,0","272,0","1","1,0","1.5"
"269,5","270,0","1","0,5","-1.5"
"268,5","270,0","1","1,5","-1"
"270,0","272,0","1","2,0","1.5"
"268,5","272,0","1","3,5","-1.5"
"266,5","268,0","1","1,5","-2"
"268,0","272,0","1","4,0","1.5"
"272,0","273,5","1","1,5","4"
"273,5","274,0","1","0,5","1.5"
"274,0","278,5","1","4,5","0.5"
"273,0","273,5","1","0,5","-1"
"273,5","278,5","1","5,0","0.5"
"278,5","280,0","4","6,0","5"
"280,0","282,0","6","12,0","1.5"
"278,0","278,5","5","2,5","-2"
"278,5","280,0","6","9,0","0.5"
"277,0","278,0","5","5,0","-1.5"
"276,0","278,0","1","2,0","-1"
"278,0","280,0","4","8,0","2"
"277,5","280,0","1","2,5","-0.5"
"280,0","282,0","4","8,0","2.5"
"282,0","282,5","6","3,0","2"
"281,0","282,5","4","6,0","-1"
"282,5","280,0","6","-15,0","1.5"
"282,0","280,0","4","-8,0","-0.5"
"280,0","280,0","1","0,0","-2"
"","","902","",""
